ROW_ID,ICD9_CODE,SHORT_TITLE,LONG_TITLE
13343,8861,amputation finger-compl,"traumatic amputation of other finger(s) (complete) (partial), complicated"
13344,8870,"amput below elb, unilat","traumatic amputation of arm and hand (complete) (partial), unilateral, below elbow, without mention of complication"
13345,8871,"amp below elb, unil-comp","traumatic amputation of arm and hand (complete) (partial), unilateral, below elbow, complicated"
13346,8872,"amput abv elbow, unilat","traumatic amputation of arm and hand (complete) (partial), unilateral, at or above elbow, without mention of complication"
13347,8873,"amput abv elb, unil-comp","traumatic amputation of arm and hand (complete) (partial), unilateral, at or above elbow, complicated"
13348,8874,"amputat arm, unilat nos","traumatic amputation of arm and hand (complete) (partial), unilateral, level not specified, without mention of complication"
13349,8875,"amput arm, unil nos-comp","traumatic amputation of arm and hand (complete) (partial), unilateral, level not specified, complicated"
13350,8876,"amputation arm, bilat","traumatic amputation of arm and hand (complete) (partial), bilateral [any level], without mention of complication"
13351,8877,"amputat arm, bilat-compl","traumatic amputation of arm and hand (complete) (partial), bilateral [any level], complicated"
13352,94881,80-89% bdy brn/10-19% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 10-19%"
13353,94882,80-89% bdy brn/20-29% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 20-29%"
13354,94883,80-89% bdy brn/30-39% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 30-39%"
13355,94884,80-89% bdy brn/40-49% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 40-49%"
13356,94885,80-89% bdy brn/50-59% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 50-59%"
13357,94886,80-89% bdy brn/60-69% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 60-69%"
13358,94887,80-89% bdy brn/70-79% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 70-79%"
13359,94888,80-89% bdy brn/80-89% 3d,"burn [any degree] involving 80-89 percent of body surface with third degree burn, 80-89%"
13360,94890,90% + bdy brn/3d deg nos,"burn [any degree] involving 90 percent or more of body surface with third degree burn, less than 10 percent or unspecified"
13361,94891,90% + bdy brn/10-19% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 10-19%"
13362,94892,90% + bdy brn/20-29% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 20-29%"
13363,94893,90% + bdy brn/30-39% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 30-39%"
13364,94894,90% + bdy brn/40-49% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 40-49%"
13365,94895,90% + bdy brn/50-59% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 50-59%"
13366,94896,90% + bdy brn/60-69% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 60-69%"
13367,94897,90% + bdy brn/70-79% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 70-79%"
13368,94898,90% + bdy brn/80-89% 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 80-89%"
13369,94899,90% + bdy brn/90% + 3rd,"burn [any degree] involving 90 percent or more of body surface with third degree burn, 90% or more of body surface"
13370,9490,burn nos,"burn of unspecified site, unspecified degree"
13371,9491,1st degree burn nos,"erythema [first degree], unspecified site"
13372,9492,2nd degree burn nos,"blisters, epidermal loss [second degree], unspecified site"
13373,9493,3rd degree burn nos,full-thickness skin loss [third degree nos]
13374,9494,deep 3rd deg burn nos,"deep necrosis of underlying tissue [deep third degree] without mention of loss of a body part, unspecified"
13375,9495,3rd burn w loss-site nos,"deep necrosis of underlying tissues [deep third degree] with loss of a body part, unspecified"
13376,9500,optic nerve injury,optic nerve injury
13377,9501,injury to optic chiasm,injury to optic chiasm
13378,9502,injury to optic pathways,injury to optic pathways
13379,9503,injury to visual cortex,injury to visual cortex
13380,9509,inj optic nerv/path nos,injury to unspecified optic nerve and pathways
13381,9510,injury oculomotor nerve,injury to oculomotor nerve
13382,9511,injury trochlear nerve,injury to trochlear nerve
13383,9512,injury trigeminal nerve,injury to trigeminal nerve
13384,E8725,fail sterile catheter,"failure of sterile precautions during aspiration of fluid or tissue, puncture, and catheterization"
13385,E8726,fail sterile heart cath,failure of sterile precautions during heart catheterization
13386,E8728,fail sterile proced nec,failure of sterile precautions during other specified procedures
13387,E8729,fail sterile proced nos,failure of sterile precautions during unspecified procedure
13388,E8730,excess fluid in infusion,excessive amount of blood or other fluid during transfusion or infusion
13389,E8731,incor dilut infusn fluid,incorrect dilution of fluid during infusion
13390,E8732,therap radiation overdos,overdose of radiation in therapy
9819,E8811,fall from scaffolding,accidental fall from scaffolding
10141,V4582,status-post ptca,percutaneous transluminal coronary angioplasty status
10142,V4583,breast impl remov status,breast implant removal status
10143,V4584,dental restoratn status,dental restoration status
10144,V4585,insulin pump status,insulin pump status
10145,V4586,bariatric surgery status,bariatric surgery status
10146,V4587,trnsplnt orgn rem status,transplanted organ removal status
10147,V4588,tpa adm status 24 hr pta,status post administration of tpa (rtpa) in a different facility within the last 24 hours prior to admission to current facility
10148,V4589,post-proc states nec,other postprocedural status
10149,V460,dependence on aspirator,dependence on aspirator
10150,V4611,respirator depend status,"dependence on respirator, status"
10151,V4612,resp depend-powr failure,encounter for respirator dependence during power failure
10152,V4613,weaning from respirator,encounter for weaning from respirator [ventilator]
10153,V4614,mech comp respirator,mechanical complication of respirator [ventilator]
10154,V462,depend-supplement oxygen,"other dependence on machines, supplemental oxygen"
10155,V463,wheelchair dependence,wheelchair dependence
10156,V468,machine dependence nec,dependence on other enabling machines
10157,V469,machine dependence nos,unspecified machine dependence
10158,V470,intern organ deficiency,deficiencies of internal organs
10159,V471,mech prob w internal org,mechanical and motor problems with internal organs
10160,V472,cardiorespirat probl nec,other cardiorespiratory problems
10161,V473,digestive problems nec,other digestive problems
10162,V474,urinary problems nec,other urinary problems
10163,V475,genital problems nec,other genital problems
10164,V479,probl w internal org nos,unspecified problems with internal organs
10165,V480,deficiencies of head,deficiencies of head
10166,V481,deficiencies neck/trunk,deficiencies of neck and trunk
10167,V482,mechanical prob w head,mechanical and motor problems with head
10168,V483,mech prob w neck & trunk,mechanical and motor problems with neck and trunk
10169,V484,sensory problem w head,sensory problem with head
10170,V485,sensor prob w neck/trunk,sensory problem with neck and trunk
10171,V486,disfigurements of head,disfigurements of head
10172,V487,disfigurement neck/trunk,disfigurements of neck and trunk
10173,V488,prob-head/neck/trunk nec,"other problems with head, neck, and trunk"
10174,V489,prob-head/neck/trunk nos,"unspecified problem with head, neck, or trunk"
10175,V490,deficiencies of limbs,deficiencies of limbs
10176,V491,mechanical prob w limbs,mechanical problems with limbs
10177,V492,motor problems w limbs,motor problems with limbs
10178,V493,sensory problems w limbs,sensory problems with limbs
10179,V494,disfigurements of limbs,disfigurements of limbs
10180,V495,limb problems nec,other problems of limbs
10181,V4960,status amput up lmb nos,unspecified level upper limb amputation status
10182,V4961,status amput thumb,thumb amputation status
10183,V4962,status amput oth fingers,other finger(s) amputation status
10184,V4963,status amput hand,hand amputation status
10185,V4964,status amput wrist,wrist amputation status
10186,V4965,status amput below elbow,below elbow amputation status
10187,V4966,status amput above elbow,above elbow amputation status
10188,V4967,status amput shoulder,shoulder amputation status
10189,V4970,status amput lwr lmb nos,unspecified level lower limb amputation status
10190,V4971,status amput great toe,great toe amputation status
10191,V4972,status amput othr toe(s),other toe(s) amputation status
10192,V4973,status amput foot,foot amputation status
10193,V4974,status amput ankle,ankle amputation status
10194,V4975,status amput below knee,below knee amputation status
10195,V4976,status amput above knee,above knee amputation status
10196,V4977,status amput hip,hip amputation status
10197,V4981,asympt postmeno status,asymptomatic postmenopausal status (age-related) (natural)
10198,V4982,dental sealant status,dental sealant status
10199,V4983,await organ transplnt st,awaiting organ transplant status
10200,V4984,bed confinement status,bed confinement status
10201,V4985,dual sensory impairment,dual sensory impairment
10202,V4986,do not resusctate status,do not resuscitate status
10203,V4987,physical restrain status,physical restraints status
10204,V4989,conditn influ health nec,other specified conditions influencing health status
10205,V499,probl influ health nos,unspecified problems with limbs and other problems
10206,9159,suprf inj finger nec-inf,"other and unspecified superficial injury of fingers, infected"
10207,9160,abrasion hip & leg,"abrasion or friction burn of hip, thigh, leg, and ankle, without mention of infection"
10208,9161,abrasion hip/leg-infect,"abrasion or friction burn of hip, thigh, leg, and ankle, infected"
10209,9162,blister hip & leg,"blister of hip, thigh, leg, and ankle, without mention of infection"
